name,place_id,type,lat,lng,address
Nest Preschool Ubi,ChIJw3wUcxoX2jERFcQT4sBgGRk,school,1.3264632,103.896365,"Ubi Crescent, #02-06 Lobby A Ubi Techpark, 10"
Rondo Studio,ChIJwf6r38IX2jERHmVxmBQFHZU,school,1.3264632,103.896365,"10 Ubi Crescent, Lobby B Ubi Techpark"
JBS International College Pte Ltd,ChIJxyI8thAY2jERedmiBRsug2g,university,1.3167952,103.9030508,"190 Changi Road, #02-02 MDIS Building"
Regent Business School,ChIJVbLTWRgY2jERVY8Vg2ZNvrs,university,1.3190007,103.8945953,10 Eunos Road 8
Valda Marine Services,ChIJITHWjxsY2jERjeHeA4SlsOA,university,1.321174,103.8993847,"1036 Eunos Avenue 4, Singapore"
Cavalry Contract & Service,ChIJx0f0tR0Y2jERlccyIev7MN0,university,1.3240491,103.8984787,"2 Eunos Avenue 8A, Singapore"
East Asia School of Theology,ChIJ-yo5ecEZ2jERiw8paunjNOw,university,1.3138432,103.899074,"118 Joo Chiat Road, Singapore"
GBI Online,ChIJjb9KcxcX2jER834w-PB2HCI,university,1.3273107,103.8954649,"33 Ubi Crescent, Singapore"
TV ods mou,ChIJ63ZwD2AZ2jERtp1WJ4DiY8w,university,1.3196719,103.9089237,"Katong fix in big TV b bin bin b bv C C C C Bud mud CC moi bid CC h z, vice, B C"
The Intan,ChIJ4UVXsxEY2jERZ3a6nVN3LqI,museum,1.3146307,103.9009827,69 Joo Chiat Terrace
Aura Gallery,ChIJTxKskAUY2jERE7vRGNIkfCo,museum,1.3176283,103.9063605,280 Changi Road
Geylang Serai Heritage Gallery,ChIJ54t7PzAZ2jER-0uBJTk6dhA,museum,1.3166871,103.897084,"1 Engku Aman, #01-05 Wisma, Turn"
Soobin Art International Pte. Ltd.,ChIJ3RlN8PUX2jERzQHrv46YVek,art_gallery,1.3264632,103.896365,"10 Ubi Crescent, #04-90"
KAMAL ARTS (Singapore),ChIJUSERyUYY2jERM3VneoLeuNM,art_gallery,1.316359,103.896714,"Wisma Geylang Serai, 04-05/06, 1 Engku Aman Turn, Singapore"
Wasuka Art Gallery,ChIJtf2ymVUZ2jERpl2jiAUQdiY,art_gallery,1.3143745,103.899056,"81 Joo Chiat Road, #02-03, Singapore"
Framelines Gallery,ChIJl0RfWQ0Y2jERKL10DxWJjss,art_gallery,1.3135067,103.8992761,138 Joo Chiat Road
"Sufia's Gallery - Malay Art, Calligraphy",ChIJy56weRcY2jER4j0lGxK0RJE,art_gallery,1.3165411,103.8941781,845 Geylang Road
Art By Yen,ChIJCwR1tWAZ2jERtaKjtC36eCQ,art_gallery,1.3119184,103.9003995,"216 Joo Chiat Road, #02-21 Soho Life"
Light Editions,ChIJ-fDBvWkZ2jERBXxtkApmx8w,art_gallery,1.3186873,103.8915267,"1016 Geylang East Avenue 3, #04-143"
Wasabiwabisabi,ChIJz2goZqcZ2jERStcnzcE4EJ8,art_gallery,1.3110737,103.9010864,266 Joo Chiat Road
Carpmael Park,ChIJWwnRwxMY2jERYUe9ex2yBMw,park,1.311535,103.8989956,166 Ceylon Road
Good Branchez Pte Ltd,ChIJoX1qedIV2jER6X3_L4fhO1s,park,1.3169742,103.8990086,"55 Changi Road, # 02 - 08 Millage"
Jalan Yasin Interim Park,ChIJrdr9gAQY2jERfx9ytiBkrG8,park,1.3213794,103.905408,Jalan Yasin
Joo Chiat Terrace Park,ChIJDwNcyxEY2jERzZ2fH0snT6k,park,1.3144512,103.9016879,Joo Chiat Terrace
Haig Road Garden Shed,ChIJU39UlFwZ2jERSY9X9nJcRP0,park,1.314861,103.8968562,
Lorong Sarina Interim Park,ChIJy9-6XQQY2jEREOSYwoiH3zQ,park,1.3201882,103.9061116,Jalan Yasin
Jalan Ismail Park,ChIJVz3BpwMY2jERkL2CnQOK2CE,park,1.3231907,103.9057836,Jalan Ismail
Our trees,ChIJKV_jxQkZ2jERZz16wknKI3E,park,1.3189895,103.8925107,Minder road
Jalan Eunos Interim Park,ChIJr_YTXgIY2jER5v5RHxe6d5s,park,1.3249043,103.9059569,Jalan Eunos
Harmony Park,ChIJva7Kp7oX2jER3FrEkSNKOSc,park,1.3273244,103.9032549,"326 Ubi Avenue 1, Block 326, Singapore"
Mr Ish OHLA,ChIJj8FpXQAZ2jEROAbKR9PC5qw,park,1.3200544,103.8917746,
Lorong Marican Park,ChIJneEI1aEZ2jERh6M2CfOXph4,park,1.3239846,103.9075933,Lorong Marican
Jalan Ishak Park,ChIJ3TCvQAIY2jER_KXSLgUuqXE,park,1.3247892,103.9071302,Singapore
Start of Geylang River,ChIJf_zCHQAZ2jER38i_KVOdBXE,park,1.3151013,103.892779,Singapore
Ride Trade,ChIJkRtSZ_MX2jERxPSOgZ4Qq_A,aquarium,1.3184358,103.8927403,"60 Paya Lebar Road, #07-54 Paya Lebar Square"
Bubbles Aquarium,ChIJWbkMohoY2jERSywnAikpuOY,aquarium,1.317213,103.901376,"Blk 848 Sims Avenue, #01-726"
JC Aquatic Trading Pte Ltd (Sianlon Aquatic Singapore),ChIJa-0NSngZ2jERXe4-PPq3pGc,aquarium,1.3164003,103.9004214,"80 Changi Road, #02-72"
Golden Village Paya Lebar,ChIJZ04DrxkY2jERt0EStCxOc0M,movie_theater,1.3186234,103.8940005,"10 Eunos Road 8, #03-107 SingPost Centre"
IMAX PLQ,ChIJy0EIaM0Z2jER4BDhRbxyqLk,movie_theater,1.3173198,103.892442,"10 Paya Lebar Road, #05-02 PLQ Mall"
Shaw Theatres Paya Lebar Quarter,ChIJE8OwycoZ2jERdaLxhv1ffLw,movie_theater,1.3173198,103.892442,"10 Paya Lebar Road, #05-02 PLQ Mall"
Singapore Kim Kam Lian Ghee Sia,ChIJ1WaJChAY2jERH70Mi0860m0,church,1.3167516,103.9015933,"134 Changi Road, Singapore"
Rock of Ages Church,ChIJj5Dv0hsY2jERZQR4bFLPvqg,church,1.3193311,103.897582,"115 Eunos Avenue 3, #03-04"
Joo Chiat Gospel Hall,ChIJW1EEuBEY2jER6_HvBMcaav4,church,1.3138987,103.9013167,"10 Tembeling Lane, Singapore"
Jesus Ministries Pte Ltd,ChIJ3RlN8PUX2jERRD2G2zOvvK4,church,1.3263137,103.8961912,Singapore
Reformed Bible Presbyterian Church,ChIJgXciNx4Y2jERpuNcXpRYv4g,church,1.3250197,103.8945354,"59 Ubi Avenue 1, # 07-19 Bizlink Centre"
Mennonite Church Singapore,ChIJ1QyBRjAY2jERqJJVz1mTJDc,church,1.3196416,103.8986838,"TSL 101, Eunos Avenue 3, #06-06, Singapore"
HOME!,ChIJ03YWzXgZ2jERDjCU3Aflw7s,church,1.3194189,103.897543,Singapore
Heart of God Church,ChIJS2blUBgY2jERyEgU6zsKqJg,church,1.3194363,103.8974528,"115 Eunos Avenue 3, Level 4 Imaginarium, Singapore"
Imaginarium,ChIJmZrv0hsY2jERMBeA8Ybkb_k,church,1.3194481,103.897442,"115 Eunos Avenue 3, #06-03"
New Redeemer's Fellowship Society,ChIJ__8PcxAY2jERcjw5z5StKUU,church,1.3164491,103.9012131,"116 Changi Road, Singapore"
Emmanuel @ Everitt,ChIJd7j3PhAY2jER9r6abpv-M2c,church,1.3156192,103.9017083,"25 Everitt Road North, Singapore"
Erna benliro,ChIJE46HPwAZ2jERfg7J1T7mw5I,church,1.3187125,103.8935156,"07-54, Tg Katong Rd, Paya Lebar Road, Singapore"
Heritage Baptist Church,ChIJO0D8AKoX2jERDV9AJblr7D8,church,1.3268908,103.8983586,"71 Ubi Crescent, #05-03/04 Excalibur Centre"
Eastside Church of Christ,ChIJRZRK7noZ2jERS60CyJGFuug,church,1.3246128,103.8939474,"63 Ubi Avenue 1, #05-04, Singapore"
House Of Zion,ChIJS1RQrhcY2jERkLSSPbvNXmM,church,1.3149951,103.8935606,Singapore
Marine Parade Christian Centre (Anglican),ChIJl0-fGRIY2jER9wDNCK1x-F8,church,1.3116672,103.9016342,"100 Tembeling Road, Singapore"
Boscombe Life Church,ChIJwdRjOhIY2jERRgIkiwAKSjI,church,1.3114808,103.9008037,"248 Joo Chiat Road, Singapore"
True Jesus Church (TJC) Telok Kurau,ChIJO5N9OQ8Y2jERDBoOCqb1chk,church,1.3154756,103.9076501,"32 Lorong H Telok Kurau, Singapore"
Sunscreen (Singapore) Pte Ltd,ChIJRZutDPYX2jER42rizQqBbhQ,hindu_temple,1.3271266,103.8976408,20 Ubi Crescent
"BAPS Shri Swaminarayan Mandir, Singapore",ChIJH6i5HBEY2jERy6Q6AOvZHZI,hindu_temple,1.3142845,103.8990737,"81 Joo Chiat Road, #02-04"
Masjid Khalid,ChIJUYdZEhEY2jERT0VHZ9d6kQQ,mosque,1.3135483,103.8990885,130 Joo Chiat Road
EC Building Services Pte Ltd,ChIJV9uNGxkY2jER-6KgU1xt8OU,mosque,1.3199835,103.894396,1063 Eunos Avenue 4
Masjid Taha,ChIJrfgwIQ0Z2jERltIUmT0gjgo,mosque,1.3136236,103.8981262,118 Onan Road
Masjid Al Abdul Razak,ChIJDRdRyAMY2jER_35ilV1z9og,mosque,1.323364,103.907285,30 Jalan Ismail
Masjid Wak Tanjong,ChIJCeDnGhgY2jER3huyMgpqjaI,mosque,1.3175048,103.8919407,25 Paya Lebar Road
SLC | Online Gambling Singapore,ChIJ93WZeCoZ2jERfggDx9IbqX0,casino,1.3145559,103.896813,"11 Haig Road, Block 11, Singapore"
Weekend Go Where Singapore,ChIJlcN4KVAa2jERJX8_QnAu9XA,amusement_park,1.3264632,103.896365,"UBI TECHPARK, 10, Ubi Crescent, #03-15, LOBBY B"
51 Scuba Pte Ltd,ChIJzbzF9_UX2jER1EH_a2gvpmA,amusement_park,1.3263074,103.8962547,10 Ubi Crescent
Tres Tarek,ChIJOVKnR6sZ2jERz_Xr6vpgxqc,meal_takeaway,1.3164491,103.9012131,"116 Changi Road, #01-04 WIS@Changi"
The Original Vadai,ChIJ2c-QrkYZ2jERDhf5hh1cl6Y,meal_takeaway,1.3166568,103.8981808,"1 Geylang Serai, #02-166 Pasar, Singapore"
Papaatua,ChIJcw2v6LUZ2jERgBUY-hbUeQQ,meal_takeaway,1.3168911,103.9027565,"Changi Road 168, #01-01/02"
The Original Vadai @Joo Chiat,ChIJ-UmDhEMZ2jERPI4JljIy6fI,meal_takeaway,1.3144449,103.8986851,82 Joo Chiat Road
Natural Wild Honey,ChIJB_5ITvEZ2jER9XQJ5U-C1Ow,meal_takeaway,1.3188518,103.8941161,"10 Eunos Rd 8, Singpost Centre B1, #135, Singapore"
SingaiGeetha’s Kitchen,ChIJF5McFWcZ2jERzn3zKIx-9NA,meal_takeaway,1.3148477,103.8966275,"Blk-11 Haig Road, #04-379"
Bee Hoe Coffee,ChIJs2jS05wZ2jERRt7WWCDpUHU,meal_takeaway,1.3135353,103.9011259,55 Joo Chiat Place
Eat Pizza,ChIJPXTyWAAZ2jER3c8iHwJtF4g,meal_takeaway,1.3178559,103.893497,"10 Paya Lebar Road, #01-K05 PLQ Mall, Singapore"
Super Sub Hotdogs & Coffee - PLQ Mall Open Plaza,ChIJUfvbVXYZ2jERkweVzH7hnDg,meal_takeaway,1.3177799,103.8931511,"10 Paya Lebar Road, #01-K2 PLQ Mall (Open Plaza"
Lotus Thai Singapore,ChIJ__8_YBgY2jEREyD_B6vylqU,meal_takeaway,1.3189191,103.8927846,"60 Paya Lebar Road, #02-13/14/K1, Singapore"
NiKU iKU Paya Lebar Square,ChIJ9_WQTQAZ2jERfCbS3IYN6_U,meal_takeaway,1.3184358,103.8927403,"60 Paya Lebar Road, #01-62 Paya Lebar Square, Singapore"
JUEWEI 绝味 @ Paya Lebar Square,ChIJq_nil3YZ2jERp-Usn3PBBLM,meal_takeaway,1.3184358,103.8927403,"60 Paya Lebar Road, #01-70 Paya Lebar Square, Singapore"
Bonchon PLQ,ChIJwS6VchwZ2jER0hCpSEnxW6U,meal_takeaway,1.3175284,103.8928037,"10 Paya Lebar Road, #02-09 PLQ Mall"
Napolizz (Joo Chiat) Takeaway & Delivery Outlet,ChIJpQWWKRIY2jERaKkwEJk_Qxo,meal_takeaway,1.3119735,103.9004495,"216 Joo Chiat Road, #01-10"
Banh Mi 29,ChIJhxfQw2kR2jERngErKa8fx_0,meal_takeaway,1.3119638,103.9004161,"216 Joo Chiat Road, #01 02"
Aunty Lily Kitchen @ City Plaza,ChIJOa4czR8b2jERRoRt-66EqYw,meal_takeaway,1.3150571,103.8936449,"810 Geylang Road, #05-05 City Plaza"
Tomahawk King: Steakhouse and Grill,ChIJVVVV6Do92jEREes49JH8mgE,meal_takeaway,1.3179055,103.908016,324 Changi Road
Eureka Popcorn - PLQ Mall Store,ChIJj6gaEY0Z2jER2r1I7wsJ4Lc,meal_takeaway,1.3162511,103.8926019,"10 Paya Lebar Road, Paya Lebar Quarter, #B2-34 PLQ Mall, Singapore"
Kopikhoo Pte Ltd,ChIJ_UxCi38Z2jERurBKhU70yKs,meal_takeaway,1.3113049,103.9019885,112C Tembeling Road
Kembangan Plaza,ChIJ92XAvocZ2jERFO2c_nNdTLU,shopping_mall,1.3204831,103.9127121,"18 Jalan Masjid, Singapore"
Siglap Centre,ChIJsQIGh6Qi2jERe_QRQMSHGho,shopping_mall,1.3124678,103.9232359,"55 Siglap Road, Singapore"
Chai Chee Ind Pk,ChIJv80ROKwi2jER6PJX8_7BcGw,bus_station,1.3225677,103.9223372,Singapore
Blk 24,ChIJWcEj4qwi2jERCzIQKmSOYaM,bus_station,1.3245827,103.9229742,Singapore
Mjd Kassim,ChIJK_AdpgcY2jERFykUmmt7fvw,bus_station,1.318876,103.9121001,Singapore
Aft Perpetual Succour Ch,ChIJKd_Ab6ki2jERJfjw55NwPLA,transit_station,1.320764,103.918106,Singapore
Bef Jln Khairuddin,ChIJ0Vrm464i2jERJlLnjwk34n8,transit_station,1.319238,103.921997,Singapore
Flamingo Valley,ChIJy2e1aq8i2jER3nwOdUXm1Us,transit_station,1.317867,103.921745,Singapore
Bef New Upp Changi Rd,ChIJmy3dj6si2jERQDzCztdUhAs,transit_station,1.323113,103.91954,Singapore
Bef Siglap Dr,ChIJHynDZa8i2jERKxZouamQm2s,transit_station,1.317268,103.922142,Singapore
Bef Carlton Ave,ChIJ6a3A-aUi2jERTRHFcAsptlo,transit_station,1.316613,103.920837,Singapore
Opp Opera Est Pr Sch,ChIJG5iCrK8i2jERh-oV9-iQTBY,transit_station,1.318951,103.923462,Singapore
Opp Bedok Sth NPC,ChIJD6jwd6si2jERg2SsJ-Pfzdg,transit_station,1.3238514,103.9194017,Singapore
Opp Cheviot Hill,ChIJ7UPdfK8i2jERHOBL_vADoFc,transit_station,1.31696,103.922462,Singapore
Bef Bethesda Frankel Ch,ChIJaam1gagi2jER1oc7Bq_fQbM,transit_station,1.31684,103.917496,Singapore
Bef Frankel Ave,ChIJl5P5E6Yi2jERpfcieoNG4N8,transit_station,1.315874,103.919128,Singapore
Aft Frankel Dr,ChIJPUPhcagi2jERHQgw05Z4YLc,transit_station,1.317336,103.916283,Singapore
Bef Siglap Plain,ChIJM0m_2qki2jERp05RrECHawg,transit_station,1.319768,103.915054,Singapore
Aft Carmen St,ChIJsVjKza8i2jERZ0SVWj8pgCo,transit_station,1.318831,103.925102,Singapore
The Buddhist Union,ChIJ659g-aki2jERaFVSU6JcKGg,transit_station,1.321201,103.914856,Singapore
Bef Roseburn Ave,ChIJX5fIZqYi2jERm2TjIZ9gL7A,transit_station,1.314657,103.918983,Singapore
Aft Siglap Dr,ChIJPfC2Y6Yi2jER35m4ntoAtME,transit_station,1.314604,103.919228,Singapore
Bef Frankel Terr,ChIJ7zIgKKgi2jERVWQLksaKXeo,transit_station,1.318608,103.914413,Singapore
Aft Chai Chee St,ChIJdVsGUqsi2jERqmtLuTqYc8s,transit_station,1.325848,103.919487,Singapore
Aft Swan Lake Ave,ChIJC_47Kq4i2jERO3fpuMBpUL8,transit_station,1.31929,103.925888,Singapore
Blk 32,ChIJ-0iem60i2jER1hWX7yCA1X8,transit_station,1.3233549,103.9250924,Singapore
Bef Elite Pk Ave,ChIJdwl6q6Ui2jERvUOycey_HU8,transit_station,1.314513,103.922783,Singapore
Kembangan Stn,ChIJQS_-TAcY2jER6vzqEPTxRhU,transit_station,1.3213282,103.913491,Singapore
Bef Tosca St,ChIJv4n2xbEi2jERJY2JL2Vb4Z0,transit_station,1.319652,103.927017,Singapore
Kembangan,ChIJ9Qq5NwcY2jERMkhHdGleiKk,transit_station,1.3209998,103.9129039,55 Sims Avenue East
Bef Jln Kembangan,ChIJK3G3naoi2jERW9onFX9j0Qk,transit_station,1.324668,103.91452,Singapore
Bef Frankel Pl,ChIJIVdWpqYi2jERz0ipAF-7x6Q,transit_station,1.312787,103.919983,Singapore
Aft Coldstream Ave,ChIJZykcpqYi2jERKa7uO6ALBr0,transit_station,1.312618,103.919899,Singapore
Opp Panasonic,ChIJach9ILIi2jEROpyJ2PJVlyY,transit_station,1.321413,103.927574,Singapore
Aft Jln Paras,ChIJY3PyTFU92jERbpjeKKedmZo,transit_station,1.326246,103.915382,Singapore
Panasonic,ChIJaWkfirEi2jERhAn9Hcl3_I0,transit_station,1.3214101,103.9278418,Singapore
Kg Kembangan CC,ChIJ0-Xp8wAY2jERIjIySKYQv9A,transit_station,1.323495,103.91272,Singapore
Opp Blks 50/51,ChIJD6ToAFM92jER7oLFE0wX-zM,transit_station,1.328333,103.922874,Singapore
"Blk 51, Chai Chee St",ChIJdUxOqFM92jERP_dlyHmSVaA,transit_station,1.328539,103.922523,Singapore
Seng Kee Black Chicken Herbal Soup Pte Ltd,ChIJNfdSCgcY2jERKXFowRGbesM,restaurant,1.3194219,103.9130666,475 Changi Road
Chicken Hotpot (Chai Chee),ChIJU_4PmLQi2jERLjLbrbX7EXQ,restaurant,1.3236275,103.9221943,"750 Chai Chee Rd ESR Business Park, #01-25 Bai Nian food court"
Fumiko Enterprise,ChIJ60IJdq4i2jERHESp1UUTxf0,restaurant,1.3212946,103.9241088,"17 Swan Lake Avenue, Singapore"
Muk-Bang Korean Restaurant,ChIJCaCSXqwi2jERDYg02QOWzng,restaurant,1.3235722,103.9220387,750 Chai Chee Road
ANDES by ASTONS @ ESR BizPark (Formerly Viva Business Park),ChIJ3yWNWKwi2jERhw02YMti48g,restaurant,1.3236842,103.9221579,"750 Chai Chee Road, #01-30"
Popeyes Viva Business Park,ChIJAYoTXecZ2jERVdh1129l3Rg,restaurant,1.3234325,103.9226541,"750 Chai Chee Road, #01-17"
Birdie Num Num Gastrobar,ChIJ8wmwpAAY2jERoVEYxgcYC-Y,restaurant,1.3223526,103.9138966,54 Jalan Kembangan
Khan Saab Restaurant,ChIJDbcktlQ92jER_Ao30nl1TYs,restaurant,1.3270906,103.9187045,Blk 55 Chai Chee Drive
Master's Ayam Penyet,ChIJz-x2DgcY2jERcIgNfbGOgr8,restaurant,1.3196167,103.9125714,"2 Jalan Masjid, Singapore"
Darul Andalus publisher & distributor,ChIJRX6DrwcY2jERCBqH9VnN5wQ,restaurant,1.3186549,103.912088,"448 Changi Road, Singapore"
Katong Delights,ChIJJ3NcS6Ui2jERtxV50wQbnpY,restaurant,1.3157781,103.9259321,1H Figaro Street
McDonald's Siglap,ChIJJezekaQi2jERtilS4jpuwto,restaurant,1.3125941,103.9231451,"55 Siglap Road, #01-07 #01-08 & #01-09 Siglap Centre"
Peperoni Pizzeria @ Frankel,ChIJ50lOZKYi2jER-6dMJvcZcOY,restaurant,1.3148467,103.9192962,95 Frankel Avenue
Different Taste Cafe & Restaurant,ChIJC690iKYi2jERvmTCA-JjDn8,restaurant,1.3142974,103.9194291,"111 Frankel Avenue, Singapore"
Souvlaki Bar by Fotia,ChIJCfziSR4j2jERKMonte227U0,restaurant,1.3162467,103.919983,"46 Siglap Drive, Singapore"
What's Pide,ChIJb95IBqYi2jERU88zcUrY4UY,restaurant,1.3162467,103.919983,"46 Siglap Drive, Singapore"
LiXin Teochew Fishball Noodles - Chai Chee,ChIJOaOowBcj2jERe6wrKaRr8Gk,restaurant,1.323439,103.9219911,"750 Chai Chee Road, #01-01 ESR Biz Park@Chai Chee"
Hae! Mee @ Chai Chee ESR BizPark,ChIJc5gQujgj2jERIXydMFsWriU,restaurant,1.3235573,103.9222231,"750 Chai Chee Road, #01-21"
Shi Nian Pig Trotter 石年,ChIJ1QzYUpEj2jERTNA2kD_wmag,restaurant,1.3234371,103.9224176,"#01-19 to #01-29 Viva Business Park, 750 Chai Chee Road, Singapore"
Bai Nian Niang Dou Fu,ChIJJ1rkVqwi2jERTJ1o9EO6us4,restaurant,1.3235454,103.9223234,"755 Chai Chee Road, #05-25 Viva Business Park"
Peng Jia Zhou @ ESR BizPark Chai Chee,ChIJa2Y6GwQj2jERTv_k5OUe6H8,restaurant,1.3236275,103.9221943,"750 Chai Chee Road, #01-29"
Fish & Kopi,ChIJ1fkqhrQj2jERCELf8rHFd7c,restaurant,1.3236275,103.9221943,"750 Chai Chee Road, #01-11"
Nom Nom Monster,ChIJyW0Xyfg92jER_QZsMzh8C_k,restaurant,1.3236275,103.9221943,"750 Chai Chee Road, #01-22 ESR BizPark @Chai Chee"
Lin Ji Pig Trotter Rice,ChIJe3Dj11Yj2jERgRvG9LT2k78,restaurant,1.3236275,103.9221943,"750 Chai Chee Road, #01-24 ESR BizPark @Chai Chee (Formerly Viva Business Park"
Saffrons @ Swan Lake,ChIJdbaN2K0i2jERFrZiLi_kekk,restaurant,1.3215209,103.9239907,"23 Swan Lake Avenue, Opera Estate"
D’Penyetz Chai Chee Bedok,ChIJv0QZCwAj2jERn6XSZca_BYM,restaurant,1.3237224,103.9221719,"750 Chai Chee Road, #01-13"
Plank Sourdough Pizza - Swan Lake,ChIJWzC7c64i2jER8tEqX0tpB74,restaurant,1.3208753,103.9242258,1 Swan Lake Avenue
Le Petit Paris,ChIJAeR-m0Qj2jERuoyabEUhbHI,restaurant,1.3212661,103.9241436,"15 Swan Lake Avenue, Opera Estate"
Baker & Cook - Swan Lake,ChIJfYtFcq4i2jERVe8R8VhEmrg,restaurant,1.3209169,103.9242882,"1 Swan Lake Avenue, Opera Estate, Singapore"
PastaMania - Viva Business Park,ChIJA7DqWKwi2jERDEqRYsfPZf0,restaurant,1.3238085,103.9222138,"750 Chai Chee Road, #01-12 ESR BizPark@Chai Chee"
Hui Xiang Seafood,ChIJo9n9PwEj2jERvA0-Bh7w1pI,restaurant,1.3156897,103.9189759,65 Frankel Avenue
The Spice Pavilion Handmade Noodle,ChIJW84VFjQj2jERpaxeG92bs7s,restaurant,1.3237643,103.9223985,"750 Chai Chee Road, #01-17 Viva Business Park, Singapore"
KN Mohamed Indian Food,ChIJHWzsADIj2jERal53H7QNuWQ,restaurant,1.3234156,103.9233662,26A Chai Chee Road
创艺海鲜小厨 (Chuang-Yi Seafood),ChIJ29dG3VQj2jERZYw73ki-dDI,restaurant,1.3234371,103.9233718,"26A Chai Chee Road, Singapore"
MyRamen,ChIJ72702jcj2jERbvnZLkTdZAw,restaurant,1.3233389,103.9235981,"26 Chai Chee Road, #11-407"
Singapore Local Food,ChIJGRVMb6Yi2jEREOvuLUSWSqo,restaurant,1.3150447,103.9191292,87 Frankel Avenue
Aladdin’s Castle - Chai Chee,ChIJ_xs2QOgj2jERFLj9z5WQZTM,restaurant,1.3237381,103.9236876,"26A Chai Chee Road, #01-393"
Rojaking!,ChIJL77PBq0i2jERM8R_C3PU7oE,restaurant,1.3239352,103.9235018,"26A Chai Chee Road, Singapore"
The Coconut Club Siglap,ChIJjY86YBUj2jERJhdpJDJwrBY,restaurant,1.3147764,103.9192634,97 Frankel Avenue
6 Letter Brunch,ChIJ3wRvXXIj2jERl7S_QvJHAs0,restaurant,1.3145507,103.9194449,103 Frankel Avenue
Uma Gandhi @ Hanggy Food ( Home Cooked Food ),ChIJA18oNT8j2jERdjQQOrFFfIg,restaurant,1.3256497,103.9199275,"Chai Chee Drive, Block 58"
POWER THAI KITCHEN,ChIJ9X31MZgZ2jERaAQ8aEqGGC0,restaurant,1.3193735,103.9143537,502 Changi Road
Kimly Mixed Rice 金味飯莊 (Blk 29B Chai Chee Ave),ChIJq6PXOZwj2jERwIR1Xe-qLSc,restaurant,1.324265,103.9239425,"Blk 29B Chai Chee Avenue, #01-60, Singapore"
Jin Ming Noodle House,ChIJlYZcVwwj2jERoRY06XcdOFs,restaurant,1.324265,103.9239425,"29B Chai Chee Avenue, #01-60, Singapore"
Kimly Seafood 金味海鲜 (Blk 29B Chai Chee Ave),ChIJC5jOWcsj2jER1CJ246k0dVE,restaurant,1.3242597,103.9239703,"Blk 29B Chai Chee Avenue, #01-60, Singapore"
SHAO 燒 @ Frankel | Modern Teochew Dining 现代潮菜,ChIJqfWziKYi2jERgfifQf2s2go,restaurant,1.3141819,103.9195373,117 Frankel Avenue
New Rezeki Restaurant,ChIJz8Iz1qwi2jER4uI2iSaPVOc,restaurant,1.3257348,103.9227964,"21 Chai Chee Road, Block 21"
Red Chilli -The Bollywood Spices,ChIJn-CdOIIZ2jERkH7YamC2DAc,restaurant,1.3191779,103.9136387,484 Changi Road
Seafood Western,ChIJ43XLowAY2jERyALnxxOPJUk,restaurant,1.3224611,103.9139655,90 Jalan Lapang
Village Cafeteria,ChIJi-pQowAY2jER2kAws9JLyR0,restaurant,1.3223919,103.9138888,"56 Jalan Kembangan, Singapura"
Nur Fatimah Indian Muslim Food,ChIJkzgywOoZ2jERNf7DBcyjkWA,restaurant,1.3224271,103.9138789,56 Jalan Kembangan
Best Hawa Western & Seafood,ChIJAyS6a9IZ2jERgj6anVEuSac,restaurant,1.3224271,103.9138789,56 Jalan Kembangan
Springleaf Prata Place - Jln Tua Kong,ChIJV6W3TqUi2jERDDHPrq2PYJc,restaurant,1.3160376,103.9254645,57B Jalan Tua Kong
RAIMAH EATING HOUSE / Raimah Indian Food / Cucu Raimah,ChIJpSsLowAY2jERAwr5KVYpgA4,cafe,1.3224271,103.9138789,"56 Jalan Kembangan, Singapura"
Cedele Bakery Cafe,ChIJ_-wlhqYi2jERSjMrxQjsH9U,cafe,1.3142255,103.9195195,115 Frankel Avenue
Chai Chee Nonya Foodstuff,ChIJJ_EGqa0i2jERk8shh01rDjY,cafe,1.3237042,103.9238513,"25A Chai Chee Road, #01-473 Chai Chee Village"
Daily Coffee,ChIJ5VBnUD4j2jERoQmDs-qgfV8,cafe,1.3233525,103.9226045,"750 Chai Chee Road, #01-18 ESR BizPark@Chai Chee"
Cafe de Swan,ChIJBRwJ-hkj2jERQjAzfUJVaX4,cafe,1.321616,103.923928,29 Swan Lake Avenue
Fresh Little Meat Zi Char,ChIJ_zsq-PQj2jERS8rsT6pifb0,cafe,1.3156897,103.9189759,"65 Frankel Avenue, Singapore"
Chang Cheng Mee Wah,ChIJWy-oqa0i2jEROUsaPKCkASo,cafe,1.3234465,103.9233369,"26A Chai Chee Road, Singapore"
HUA ZAI Hong Kong Style Roasted Delight 华仔港式烧腊,ChIJ499lXAAj2jERl-qc3p95QOk,cafe,1.3234877,103.923397,26A Chai Chee Road
A Furry Affair Cafe,ChIJrVd4izIj2jERk_xPUfSlTrU,cafe,1.3150851,103.9191798,87 Frankel Avenue
Foo Chee Seafood Kitchen,ChIJJ_EGqa0i2jER6Y9G7GE8hRY,cafe,1.3236335,103.9236305,"26A Chai Chee Road, Singapore"
EatBar Chai Chee,ChIJe45Mg0Mj2jERZTEtCqix0uw,cafe,1.3239352,103.9235018,"Blk 26A Chai Chee Road, #01-405 ⁣, Singapore"
Dragon Valley Eatery,ChIJuRqVnTcj2jERc8fosHV3fII,cafe,1.3239352,103.9235018,"Blk 26A Chai Chee Road, #01-405"
Thai sabai,ChIJvTlJy6Ej2jERkS826MWq9X8,cafe,1.3239352,103.9235018,"26A Chai Chee Road, Singapore"
